	gc.content	chrom.arm
chr9_13052386	0.365906372	chr9p
chr9_13181941	0.365560581	chr9p
chr9_13315927	0.372341119	chr9p
chr9_13453908	0.38050642	chr9p
chr9_13585459	0.376181868	chr9p
chr9_13719886	0.386680302	chr9p
chr9_13852877	0.374734982	chr9p
chr9_13983057	0.390646002	chr9p
chr9_14117716	0.366695614	chr9p
chr9_14246684	0.405182266	chr9p
chr9_14375315	0.398554719	chr9p
chr9_14507747	0.381403842	chr9p
chr9_14639172	0.373287275	chr9p
chr9_14777548	0.395575074	chr9p
chr9_14916217	0.387817538	chr9p
chr9_15072458	0.397721172	chr9p
chr9_15206562	0.413734252	chr9p
chr9_15347771	0.410389154	chr9p
chr9_15495733	0.3967387	chr9p
chr9_15659778	0.366015241	chr9p
chr9_15804384	0.350819764	chr9p
chr9_15947352	0.405077008	chr9p
chr9_16085780	0.430406738	chr9p
chr9_16217093	0.453280844	chr9p
chr9_16349437	0.410374479	chr9p
chr9_16485386	0.382460563	chr9p
chr9_16616291	0.381898404	chr9p
chr9_16746611	0.404797045	chr9p
chr9_16884154	0.413491607	chr9p
chr9_17026776	0.384958559	chr9p
chr9_17168664	0.36890463	chr9p
chr9_17324520	0.35918906	chr9p
chr9_17458636	0.384062733	chr9p
chr9_17595598	0.383716282	chr9p
chr9_17733171	0.40183145	chr9p
chr9_17866508	0.383029864	chr9p
chr9_18004633	0.381057675	chr9p
chr9_18134881	0.376707383	chr9p
chr9_18269224	0.383863566	chr9p
chr9_18405202	0.377112948	chr9p
chr9_18538369	0.375202121	chr9p
chr9_18677518	0.403927691	chr9p
chr9_18812661	0.421562923	chr9p
chr9_18950147	0.416317143	chr9p
chr9_19100590	0.445586244	chr9p
chr9_19256387	0.383542685	chr9p
chr9_19399448	0.429133518	chr9p
chr9_19549907	0.405580427	chr9p
chr9_19681474	0.382189145	chr9p
chr9_19819738	0.386497098	chr9p
chr9_19964655	0.391085196	chr9p
chr9_20098769	0.381809423	chr9p
chr9_20242008	0.414892887	chr9p
chr9_20373131	0.358988747	chr9p
chr9_20501447	0.380816336	chr9p
chr9_20634455	0.383087425	chr9p
chr9_20774209	0.35443626	chr9p
chr9_20907666	0.372977412	chr9p
chr9_21044063	0.368248091	chr9p
chr9_21178562	0.381277044	chr9p
chr9_21341955	0.378999653	chr9p
chr9_21480467	0.37576825	chr9p
chr9_21617304	0.379499486	chr9p
chr9_21754403	0.394820789	chr9p
chr9_21892648	0.402596486	chr9p
chr9_22034378	0.379798974	chr9p
chr9_22170579	0.375972749	chr9p
chr9_22310903	0.371022089	chr9p
chr9_22452466	0.359149816	chr9p
chr9_22595682	0.358318907	chr9p
chr9_22733735	0.355746365	chr9p
chr9_22874189	0.360724409	chr9p
chr9_23009306	0.346026214	chr9p
chr9_23147021	0.359622375	chr9p
chr9_23280170	0.357654432	chr9p
chr9_23416444	0.381285705	chr9p
chr9_23549305	0.400738117	chr9p
chr9_23676927	0.381252203	chr9p
chr9_23804622	0.378719312	chr9p
chr9_23946046	0.367527033	chr9p
chr9_24086335	0.361584186	chr9p
chr9_24231015	0.368652383	chr9p
chr9_24367070	0.357462125	chr9p
chr9_24502648	0.350071464	chr9p
chr9_24639780	0.361999597	chr9p
chr9_24783689	0.349050765	chr9p
chr9_24922643	0.346728391	chr9p
chr9_25057867	0.339998625	chr9p
chr9_25203297	0.34610256	chr9p
chr9_25341285	0.352139943	chr9p
chr9_25470938	0.351356992	chr9p
chr9_25600305	0.366617209	chr9p
chr9_25736447	0.361718886	chr9p
chr9_25868486	0.369067208	chr9p
chr9_26008260	0.359472372	chr9p
chr9_26143052	0.367821227	chr9p
chr9_26279583	0.364924739	chr9p
chr9_26413649	0.374844732	chr9p
chr9_26551314	0.391046214	chr9p
chr9_26686229	0.3837222	chr9p
chr9_26823594	0.384774123	chr9p
chr9_26966548	0.381429426	chr9p
chr9_27106996	0.403207716	chr9p
chr9_27249652	0.414552061	chr9p
chr9_27387818	0.41008352	chr9p
chr9_27522037	0.390750357	chr9p
chr9_27659145	0.393993323	chr9p
chr9_27799622	0.378993449	chr9p
chr9_27930743	0.370113082	chr9p
chr9_28057996	0.372675205	chr9p
chr9_28200643	0.359013654	chr9p
chr9_28337674	0.360373637	chr9p
chr9_28472029	0.354312889	chr9p
chr9_28611657	0.350259837	chr9p
chr9_28746357	0.355526851	chr9p
chr9_28875644	0.358587126	chr9p
chr9_29015161	0.340537296	chr9p
chr9_29148421	0.365145043	chr9p
chr9_29282795	0.351138811	chr9p
chr9_29418858	0.356623671	chr9p
chr9_29557399	0.344889182	chr9p
chr9_29687838	0.356627656	chr9p
chr9_29821905	0.343832496	chr9p
chr9_29954487	0.348204455	chr9p
chr9_30087093	0.34444355	chr9p
chr9_30223754	0.354154051	chr9p
chr9_30355866	0.339282662	chr9p
chr9_30490447	0.345193613	chr9p
chr9_30633361	0.33810327	chr9p
chr9_30765578	0.347661651	chr9p
chr9_30902277	0.355605167	chr9p
chr9_31040239	0.354846793	chr9p
chr9_31183901	0.348490321	chr9p
chr9_31322341	0.351360664	chr9p
chr9_31461648	0.36333412	chr9p
chr9_31597300	0.34887466	chr9p
chr9_31727705	0.364282424	chr9p
chr9_31860116	0.373146705	chr9p
chr9_32010861	0.36749581	chr9p
chr9_32160011	0.377383868	chr9p
chr9_32309453	0.403731041	chr9p
chr9_32442767	0.404207294	chr9p
chr9_32584093	0.412130658	chr9p
chr9_32738726	0.411317281	chr9p
chr9_32871249	0.419569608	chr9p
chr9_33014839	0.439993875	chr9p
chr9_33158516	0.459091866	chr9p
chr9_33296227	0.47548934	chr9p
chr9_33450874	0.425988073	chr9p
chr9_33657969	0.417273751	chr9p
chr9_33832986	0.423941945	chr9p
chr9_33977402	0.452442839	chr9p
chr9_34136295	0.440279987	chr9p
chr9_34293445	0.455020691	chr9p
chr9_34434810	0.491311725	chr9p
chr9_34574481	0.515970662	chr9p
chr9_34708916	0.419390035	chr9p
chr9_34862892	0.444740382	chr9p
chr9_35010070	0.463638576	chr9p
chr9_35157974	0.401094918	chr9p
chr9_35305565	0.427734917	chr9p
chr9_35438942	0.435078515	chr9p
chr9_35578087	0.493827333	chr9p
chr9_35721137	0.483876816	chr9p
chr9_35853524	0.43014131	chr9p
chr9_35991023	0.405792323	chr9p
chr9_36127514	0.462357297	chr9p
chr9_36276600	0.42248727	chr9p
chr9_36421144	0.446768274	chr9p
chr9_36581368	0.417692986	chr9p
chr9_36727765	0.492923115	chr9p
chr9_36856282	0.486879957	chr9p
chr9_36988027	0.450330802	chr9p
chr9_37131315	0.360640626	chr9p
chr9_37264747	0.401401033	chr9p
chr9_37400504	0.474592004	chr9p
chr9_37539476	0.440121669	chr9p
chr9_37677556	0.431184095	chr9p
chr9_37815729	0.440984237	chr9p
chr9_37956183	0.501552265	chr9p
chr9_38087926	0.447054208	chr9p
chr9_38223017	0.462508099	chr9p
chr9_38358833	0.45580061	chr9p
chr9_38498258	0.421359773	chr9p
chr9_38692408	0.404160324	chr9p
chr9_66630954	0.396486702	chr9p
chr9_40929925	0.39099456	chr9q
chr9_65659538	0.389239442	chr9q
chr9_68459737	0.411932799	chr9q
chr9_68595866	0.410083309	chr9q
chr9_68728144	0.398170476	chr9q
chr9_68856702	0.401541058	chr9q
chr9_68992972	0.452196717	chr9q
chr9_69139782	0.430087623	chr9q
chr9_69279700	0.419642491	chr9q
chr9_69426158	0.424694919	chr9q
chr9_69574561	0.390322438	chr9q
chr9_69710587	0.380024547	chr9q
chr9_69847465	0.393102667	chr9q
chr9_69979835	0.407291147	chr9q
chr9_70110130	0.40116615	chr9q
chr9_70262426	0.374267493	chr9q
chr9_70397749	0.436153576	chr9q
chr9_70534593	0.412278915	chr9q
chr9_70667178	0.389716239	chr9q
chr9_70836863	0.373476368	chr9q
chr9_70967554	0.374509623	chr9q
chr9_71097556	0.373673114	chr9q
chr9_71233683	0.365536702	chr9q
chr9_71366578	0.369627885	chr9q
chr9_71502907	0.385957017	chr9q
chr9_71638448	0.399539802	chr9q
chr9_71770565	0.397079691	chr9q
chr9_71911509	0.410332778	chr9q
chr9_72054878	0.408578484	chr9q
chr9_72207539	0.407870829	chr9q
chr9_72347880	0.403402641	chr9q
chr9_72492356	0.414264781	chr9q
chr9_72634987	0.376063516	chr9q
chr9_72770387	0.388796374	chr9q
chr9_72908503	0.358149313	chr9q
chr9_73037882	0.359202077	chr9q
chr9_73169624	0.363217365	chr9q
chr9_73304144	0.347046101	chr9q
chr9_73435919	0.348542827	chr9q
chr9_73566583	0.345785625	chr9q
chr9_73696626	0.350977784	chr9q
chr9_73827432	0.345994337	chr9q
chr9_73962703	0.360948378	chr9q
chr9_74100454	0.366914339	chr9q
chr9_74240424	0.358806257	chr9q
chr9_74373585	0.36711054	chr9q
chr9_74507482	0.36910319	chr9q
chr9_74636874	0.385786066	chr9q
chr9_74767830	0.408528866	chr9q
chr9_74910006	0.394868554	chr9q
chr9_75047667	0.401254631	chr9q
chr9_75183962	0.394247399	chr9q
chr9_75334294	0.398867855	chr9q
chr9_75474912	0.385706612	chr9q
chr9_75607085	0.386747488	chr9q
chr9_75744508	0.383100372	chr9q
chr9_75888452	0.400545613	chr9q
chr9_76021880	0.380184925	chr9q
chr9_76154042	0.407417964	chr9q
chr9_76287367	0.42365836	chr9q
chr9_76432432	0.42325908	chr9q
chr9_76577700	0.416669664	chr9q
chr9_76716707	0.407000626	chr9q
chr9_76854009	0.416501261	chr9q
chr9_76991550	0.419329593	chr9q
chr9_77134657	0.378738394	chr9q
chr9_77274891	0.353469863	chr9q
chr9_77415862	0.422847357	chr9q
chr9_77554250	0.416176616	chr9q
chr9_77696072	0.389852012	chr9q
chr9_77832434	0.395966733	chr9q
chr9_77965180	0.401456294	chr9q
chr9_78112815	0.397174525	chr9q
chr9_78257711	0.428478161	chr9q
chr9_78398626	0.406189555	chr9q
chr9_78536148	0.394394005	chr9q
chr9_78669862	0.378012403	chr9q
chr9_78801609	0.381524846	chr9q
chr9_78935616	0.378048025	chr9q
chr9_79064716	0.381223988	chr9q
chr9_79209359	0.397076169	chr9q
chr9_79338231	0.373637432	chr9q
chr9_79474371	0.394439088	chr9q
chr9_79615427	0.393145515	chr9q
chr9_79746582	0.397954874	chr9q
chr9_79881537	0.389089472	chr9q
chr9_80010605	0.378657263	chr9q
chr9_80148994	0.369002655	chr9q
chr9_80280844	0.373374322	chr9q
chr9_80414865	0.368173019	chr9q
chr9_80552792	0.363888677	chr9q
chr9_80697273	0.360137683	chr9q
chr9_80840210	0.362854769	chr9q
chr9_80975016	0.364121881	chr9q
chr9_81109081	0.379478944	chr9q
chr9_81249181	0.383598881	chr9q
chr9_81387135	0.392451725	chr9q
chr9_81527114	0.422341156	chr9q
chr9_81664072	0.436064227	chr9q
chr9_81815036	0.423623734	chr9q
chr9_81990529	0.393481883	chr9q
chr9_82129158	0.383291817	chr9q
chr9_82268060	0.373484515	chr9q
chr9_82404320	0.384361618	chr9q
chr9_82541636	0.380260943	chr9q
chr9_82669940	0.397108814	chr9q
chr9_82814379	0.381824077	chr9q
chr9_82950075	0.39636681	chr9q
chr9_83085273	0.386961575	chr9q
chr9_83218648	0.413310398	chr9q
chr9_83357592	0.414688886	chr9q
chr9_83491707	0.415586172	chr9q
chr9_83632229	0.393792767	chr9q
chr9_83769456	0.399808083	chr9q
chr9_83970585	0.400520609	chr9q
chr9_84114263	0.412935903	chr9q
chr9_84251679	0.422693913	chr9q
chr9_84390659	0.427811985	chr9q
chr9_84535690	0.39684936	chr9q
chr9_84668171	0.403859114	chr9q
chr9_84797268	0.408331081	chr9q
chr9_84926783	0.417925682	chr9q
chr9_85055124	0.400732785	chr9q
chr9_85194319	0.408756979	chr9q
chr9_85330439	0.417077757	chr9q
chr9_85477203	0.406253798	chr9q
chr9_85608867	0.367960908	chr9q
chr9_85748640	0.398245675	chr9q
chr9_85948489	0.412035583	chr9q
chr9_86091814	0.429975831	chr9q
chr9_86251109	0.40031412	chr9q
chr9_86399460	0.403206093	chr9q
chr9_86541003	0.418864663	chr9q
chr9_86680979	0.413647741	chr9q
chr9_86810026	0.406705962	chr9q
chr9_86944563	0.400966891	chr9q
chr9_87081083	0.402054253	chr9q
chr9_87212615	0.41981501	chr9q
chr9_87345595	0.420280794	chr9q
chr9_87492749	0.445881573	chr9q
chr9_87625421	0.450420746	chr9q
chr9_87762202	0.453347856	chr9q
chr9_87898080	0.445167035	chr9q
chr9_88075528	0.438168131	chr9q
chr9_88242505	0.455039136	chr9q
chr9_88401054	0.433162497	chr9q
chr9_88545247	0.429273437	chr9q
chr9_88690341	0.426644312	chr9q
chr9_88820365	0.405677298	chr9q
chr9_88958635	0.452514264	chr9q
chr9_89090264	0.416572635	chr9q
chr9_89228516	0.418376941	chr9q
chr9_89364654	0.510736301	chr9q
chr9_89496217	0.473556648	chr9q
chr9_89991718	0.439663787	chr9q
chr9_90120803	0.404111208	chr9q
chr9_90281583	0.385330556	chr9q
chr9_90419366	0.393997271	chr9q
chr9_90551306	0.403664036	chr9q
chr9_90681927	0.421701481	chr9q
chr9_90834018	0.457381701	chr9q
chr9_90964408	0.441622708	chr9q
chr9_91099195	0.436717623	chr9q
chr9_91237875	0.391158851	chr9q
chr9_91371749	0.410677648	chr9q
chr9_91510169	0.411606843	chr9q
chr9_91647295	0.446646153	chr9q
chr9_91784764	0.468024271	chr9q
chr9_91919413	0.43608937	chr9q
chr9_92059953	0.448321849	chr9q
chr9_92226416	0.404950816	chr9q
chr9_92365181	0.385649776	chr9q
chr9_92505360	0.426058844	chr9q
chr9_92652903	0.482022631	chr9q
chr9_92794303	0.433925235	chr9q
chr9_92953789	0.510980864	chr9q
chr9_93097448	0.534027373	chr9q
chr9_93234808	0.486699493	chr9q
chr9_93376156	0.417460491	chr9q
chr9_93513151	0.468345651	chr9q
chr9_93647240	0.457551359	chr9q
chr9_93783487	0.45958192	chr9q
chr9_93917672	0.457210363	chr9q
chr9_94063268	0.420513727	chr9q
chr9_94210350	0.424102838	chr9q
chr9_94457184	0.424449191	chr9q
chr9_94608870	0.4507848	chr9q
chr9_94754130	0.418139116	chr9q
chr9_94890807	0.436599714	chr9q
chr9_95024584	0.457175819	chr9q
chr9_95154604	0.398529674	chr9q
chr9_95294709	0.42557451	chr9q
chr9_95436569	0.46465162	chr9q
chr9_95567848	0.451829299	chr9q
chr9_95706781	0.447092707	chr9q
chr9_95839069	0.365526044	chr9q
chr9_95973820	0.455258803	chr9q
chr9_96107377	0.462204322	chr9q
chr9_96240461	0.434383256	chr9q
chr9_96386567	0.441689963	chr9q
chr9_96532511	0.425116091	chr9q
chr9_96681101	0.408594875	chr9q
chr9_96830376	0.428270514	chr9q
chr9_97067273	0.406999463	chr9q
chr9_97272003	0.458487864	chr9q
chr9_97408168	0.418341283	chr9q
chr9_97540885	0.424721759	chr9q
chr9_97681231	0.439114336	chr9q
chr9_97814916	0.423065567	chr9q
chr9_97953781	0.452689136	chr9q
chr9_98097712	0.491086906	chr9q
chr9_98236160	0.456906329	chr9q
chr9_98374591	0.460730271	chr9q
chr9_98507747	0.45262847	chr9q
chr9_98643187	0.458476581	chr9q
chr9_98775534	0.462076076	chr9q
chr9_98911319	0.46755731	chr9q
chr9_99043059	0.421884419	chr9q
chr9_99172457	0.426757644	chr9q
chr9_99306116	0.431751144	chr9q
chr9_99435283	0.403324137	chr9q
chr9_99570115	0.387739986	chr9q
chr9_99706477	0.393746868	chr9q
chr9_99836172	0.385395985	chr9q
chr9_99972162	0.378976517	chr9q
chr9_100111920	0.383504544	chr9q
chr9_100263780	0.397540805	chr9q
chr9_100401630	0.412608735	chr9q
chr9_100546593	0.393251379	chr9q
chr9_100685288	0.391330244	chr9q
chr9_100846469	0.380566291	chr9q
chr9_100981276	0.381746555	chr9q
chr9_101119365	0.380209192	chr9q
chr9_101252831	0.389935877	chr9q
chr9_101390846	0.394869456	chr9q
chr9_101524594	0.390229228	chr9q
chr9_101657562	0.374050326	chr9q
chr9_101787475	0.370850728	chr9q
chr9_101924487	0.359025327	chr9q
chr9_102058809	0.358939708	chr9q
chr9_102206806	0.356140131	chr9q
chr9_102350272	0.354703384	chr9q
chr9_102485430	0.350174474	chr9q
chr9_102620694	0.343446465	chr9q
chr9_102754019	0.347719674	chr9q
chr9_102891302	0.337599522	chr9q
chr9_103025067	0.34374813	chr9q
chr9_103158787	0.356983858	chr9q
chr9_103298051	0.348907899	chr9q
chr9_103430960	0.36098246	chr9q
chr9_103571953	0.352679028	chr9q
chr9_103708831	0.353076237	chr9q
chr9_103845590	0.349620447	chr9q
chr9_103979827	0.369603483	chr9q
chr9_104119014	0.366690914	chr9q
chr9_104256484	0.384078428	chr9q
chr9_104392149	0.370184413	chr9q
chr9_104529775	0.363484676	chr9q
chr9_104666419	0.382106114	chr9q
chr9_104809887	0.437268991	chr9q
chr9_104945163	0.427542949	chr9q
chr9_105092954	0.429876706	chr9q
chr9_105238298	0.386057344	chr9q
chr9_105370970	0.389425121	chr9q
chr9_105512078	0.383072974	chr9q
chr9_105665584	0.393117352	chr9q
chr9_105822326	0.400884232	chr9q
chr9_105955549	0.401957771	chr9q
chr9_106088966	0.378878651	chr9q
chr9_106236021	0.371642579	chr9q
chr9_106370462	0.390588708	chr9q
chr9_106504790	0.388634293	chr9q
chr9_106649682	0.394370273	chr9q
chr9_106780985	0.388921358	chr9q
chr9_106921291	0.408004246	chr9q
chr9_107051297	0.422693767	chr9q
chr9_107180989	0.40865994	chr9q
chr9_107319050	0.446535874	chr9q
chr9_107463502	0.453681614	chr9q
chr9_107611046	0.451425087	chr9q
chr9_107748792	0.42992304	chr9q
chr9_107885877	0.414217145	chr9q
chr9_108015256	0.414920925	chr9q
chr9_108150825	0.400887294	chr9q
chr9_108282912	0.394240575	chr9q
chr9_108414314	0.399681327	chr9q
chr9_108556152	0.41929385	chr9q
chr9_108686266	0.420686633	chr9q
chr9_108825467	0.411513859	chr9q
chr9_108958194	0.395098669	chr9q
chr9_109093545	0.4301925	chr9q
chr9_109230844	0.45460079	chr9q
chr9_109365560	0.451807779	chr9q
chr9_109496992	0.420679093	chr9q
chr9_109630847	0.395998125	chr9q
chr9_109767383	0.428456089	chr9q
chr9_109904865	0.425383721	chr9q
chr9_110045853	0.432606578	chr9q
chr9_110181341	0.429211018	chr9q
chr9_110326300	0.386673326	chr9q
chr9_110474469	0.380243771	chr9q
chr9_110610416	0.355839563	chr9q
chr9_110747267	0.37889629	chr9q
chr9_110884930	0.378563224	chr9q
chr9_111018131	0.391629736	chr9q
chr9_111158031	0.38112484	chr9q
chr9_111298851	0.383340235	chr9q
chr9_111441338	0.424278639	chr9q
chr9_111586099	0.408370081	chr9q
chr9_111729873	0.390828579	chr9q
chr9_111870789	0.427952262	chr9q
chr9_112014992	0.422441796	chr9q
chr9_112154758	0.39803261	chr9q
chr9_112292199	0.412096284	chr9q
chr9_112438558	0.403226621	chr9q
chr9_112577155	0.391061494	chr9q
chr9_112712144	0.437976124	chr9q
chr9_112857983	0.429416812	chr9q
chr9_112993171	0.457779773	chr9q
chr9_113169153	0.418821986	chr9q
chr9_113310934	0.453643692	chr9q
chr9_113457818	0.492763924	chr9q
chr9_113590072	0.48298563	chr9q
chr9_113722225	0.406297857	chr9q
chr9_113853476	0.440305262	chr9q
chr9_113983856	0.487362805	chr9q
chr9_114115056	0.519146314	chr9q
chr9_114243253	0.511886856	chr9q
chr9_114383534	0.486083722	chr9q
chr9_114512843	0.447763607	chr9q
chr9_114655081	0.42904427	chr9q
chr9_114790433	0.416180747	chr9q
chr9_114924543	0.413204429	chr9q
chr9_115057045	0.412978183	chr9q
chr9_115190885	0.391871914	chr9q
chr9_115322109	0.395658572	chr9q
chr9_115458009	0.378492077	chr9q
chr9_115595642	0.379506389	chr9q
chr9_115730728	0.37538658	chr9q
chr9_115871708	0.382636656	chr9q
chr9_116007304	0.373068043	chr9q
chr9_116137677	0.413523751	chr9q
chr9_116265186	0.430411911	chr9q
chr9_116393879	0.419038116	chr9q
chr9_116531172	0.409927415	chr9q
chr9_116669355	0.42225846	chr9q
chr9_116804881	0.421452684	chr9q
chr9_116937890	0.413414138	chr9q
chr9_117073195	0.409788838	chr9q
chr9_117204753	0.424988987	chr9q
chr9_117331881	0.420774676	chr9q
chr9_117459316	0.390982955	chr9q
chr9_117588915	0.383160132	chr9q
chr9_117719688	0.396536079	chr9q
chr9_117847520	0.37792692	chr9q
chr9_117981620	0.367284796	chr9q
chr9_118112984	0.371008689	chr9q
chr9_118245334	0.365390721	chr9q
chr9_118374467	0.376892961	chr9q
chr9_118515714	0.370608361	chr9q
chr9_118645193	0.385246462	chr9q
chr9_118776958	0.367776453	chr9q
chr9_118909476	0.377668346	chr9q
chr9_119042283	0.38455308	chr9q
chr9_119184266	0.399920031	chr9q
chr9_119314317	0.403969024	chr9q
chr9_119444223	0.401234293	chr9q
chr9_119578713	0.400113794	chr9q
chr9_119717561	0.403460949	chr9q
chr9_119848161	0.419156038	chr9q
chr9_119978783	0.437590701	chr9q
chr9_120116599	0.438014615	chr9q
chr9_120250437	0.447873435	chr9q
chr9_120387536	0.433603191	chr9q
chr9_120522422	0.407970285	chr9q
chr9_120660535	0.41534836	chr9q
chr9_120800993	0.466557864	chr9q
chr9_120938245	0.391593162	chr9q
chr9_121075538	0.38762438	chr9q
chr9_121215733	0.464293751	chr9q
chr9_121349043	0.416685266	chr9q
chr9_121492415	0.507704701	chr9q
chr9_121637650	0.534359244	chr9q
chr9_121766771	0.479529581	chr9q
chr9_121902650	0.435311439	chr9q
chr9_122037813	0.460182675	chr9q
chr9_122171712	0.453840343	chr9q
chr9_122305411	0.451817994	chr9q
chr9_122445868	0.395697063	chr9q
chr9_122589119	0.387945811	chr9q
chr9_122740220	0.423564911	chr9q
chr9_122892336	0.386507587	chr9q
chr9_123030799	0.402358454	chr9q
chr9_123160969	0.39764371	chr9q
chr9_123300086	0.528806323	chr9q
chr9_123434067	0.454960555	chr9q
chr9_123566784	0.416508713	chr9q
chr9_123697624	0.385300005	chr9q
chr9_123832005	0.417564708	chr9q
chr9_123974723	0.495942002	chr9q
chr9_124115556	0.464171837	chr9q
chr9_124260763	0.51574244	chr9q
chr9_124391016	0.516900618	chr9q
chr9_124524591	0.414952552	chr9q
chr9_124662320	0.420104291	chr9q
chr9_124800012	0.485362893	chr9q
chr9_124944986	0.404045342	chr9q
chr9_125098397	0.442578959	chr9q
chr9_125256771	0.444172218	chr9q
chr9_125407789	0.458665645	chr9q
chr9_125540947	0.407676978	chr9q
chr9_125680950	0.410425679	chr9q
chr9_125822888	0.360483785	chr9q
chr9_125953690	0.499803731	chr9q
chr9_126091256	0.454658328	chr9q
chr9_126222537	0.447585421	chr9q
chr9_126354237	0.45962472	chr9q
chr9_126482781	0.510008556	chr9q
chr9_126618365	0.519446904	chr9q
chr9_126751651	0.452781006	chr9q
chr9_126897048	0.448356596	chr9q
chr9_127040987	0.463346981	chr9q
chr9_127168971	0.464236699	chr9q
chr9_127299398	0.458500361	chr9q
chr9_127436351	0.52866801	chr9q
chr9_127578792	0.486694353	chr9q
chr9_127725196	0.541085358	chr9q
chr9_127868264	0.544133059	chr9q
chr9_128008533	0.516617493	chr9q
chr9_128159699	0.530263035	chr9q
chr9_128309717	0.529003875	chr9q
chr9_128460421	0.461627553	chr9q
chr9_128611519	0.520516321	chr9q
chr9_128770490	0.516026616	chr9q
chr9_128928290	0.506893129	chr9q
chr9_129082429	0.541565304	chr9q
chr9_129223424	0.515764464	chr9q
chr9_129363581	0.542326724	chr9q
chr9_129502016	0.527880731	chr9q
chr9_129645825	0.528501595	chr9q
chr9_129790659	0.488689705	chr9q
chr9_129936588	0.441205958	chr9q
chr9_130089197	0.514787169	chr9q
chr9_130404045	0.535652262	chr9q
chr9_130541666	0.496872688	chr9q
chr9_130684920	0.442764045	chr9q
chr9_130834686	0.529300359	chr9q
chr9_130970913	0.537320863	chr9q
chr9_131111518	0.440723125	chr9q
chr9_131253015	0.516659002	chr9q
chr9_131411758	0.505860472	chr9q
chr9_131554238	0.491456504	chr9q
chr9_131691711	0.492451122	chr9q
chr9_131828685	0.467744331	chr9q
chr9_131963359	0.432837074	chr9q
chr9_132094339	0.510608788	chr9q
chr9_132229887	0.446985827	chr9q
chr9_132372198	0.478518233	chr9q
chr9_132512247	0.490292804	chr9q
chr9_132647662	0.44898327	chr9q
chr9_132786391	0.480152745	chr9q
chr9_132920994	0.484766826	chr9q
chr9_133060525	0.540812229	chr9q
chr9_133207454	0.503618053	chr9q
chr9_133363420	0.555514687	chr9q
chr9_133501111	0.566076789	chr9q
chr9_133666343	0.54802319	chr9q
chr9_133800195	0.565065773	chr9q
chr9_133932392	0.558161037	chr9q
chr9_134241702	0.576909927	chr9q
chr9_134370398	0.599143146	chr9q
chr9_134501809	0.508585953	chr9q
chr9_134640291	0.556797006	chr9q
chr9_134770694	0.535172848	chr9q
